C0 C1 Cinter N sigmaAdd sigmaObs sigmaV sigmaX tpsInt rmseW
1.456627 2.391615 58.306423 1287.107209 1.573273 1.977416 0.241478 1.942625 22.638299 0.071338
1.91512 0.937582 67.529867 702.363342 0.145327 0.738052 0.894507 3.212025 12.078589 0.043894
0.50447 0.405969 23.307095 1449.575427 0.910773 1.909919 0.986026 2.458803 27.339594 0.070379
1.886514 0.453825 56.721993 859.697148 0.51769 1.994983 0.130824 2.980502 16.090329 0.075474
0.395881 0.988062 22.820527 1334.988192 0.658488 0.937244 0.364102 1.467457 29.869824 0.048639
1.677375 2.333388 80.253264 2269.399958 1.808766 0.330607 0.502622 9.890847 13.121576 0.133721
1.332974 1.908259 16.126192 1723.837688 2.055483 1.188995 0.854553 0.769894 7.531827 0.295918
0.845141 0.757809 84.540436 1905.451135 0.746702 0.977405 0.575809 4.874442 17.740178 0.035121
1.938561 1.71032 75.664652 1014.436594 1.174645 1.784515 1.043807 2.117515 9.623792 0.065501
2.169142 1.494991 92.606837 627.71603 1.420872 1.955305 0.629152 4.286466 26.563647 0.090265
2.261277 1.055368 59.560695 811.97197 1.126018 0.82293 0.699948 2.292329 17.772844 0.08913
0.399707 0.019158 43.813342 1674.606218 1.868292 0.811036 0.332225 4.870842 11.175054 0.141745
0.309554 0.760877 92.689807 1430.469396 1.045647 0.492761 0.294709 7.966649 29.024942 0.104821
2.029799 0.804346 35.002399 1092.936326 1.368946 0.613706 0.141721 0.172725 19.715307 0.117716
1.303607 1.03241 13.029486 2188.007487 1.182208 0.662782 0.345437 1.37038 25.408178 0.085505
1.376567 0.318342 68.803003 2269.89036 2.072493 1.220973 0.885619 0.125656 13.473743 0.109469
2.376641 1.846478 80.380317 929.676245 0.886043 0.59849 0.419194 10.695225 29.199998 0.075044
0.351479 2.457471 58.090729 1278.691101 0.924162 0.768364 0.913835 4.812632 23.206028 0.25095
1.89544 1.8031 76.61111 974.16282 1.254447 1.340057 0.861056 0.126591 26.455909 0.115282
1.342075 1.674599 32.186473 1136.777052 0.155217 1.261208 0.71586 7.5703 13.149674 0.057772
1.653164 0.693323 48.401081 1349.972264 1.906516 1.244377 1.027253 2.975369 24.853996 0.125931
0.572794 1.99713 81.674902 753.942395 0.216155 0.587009 1.018091 5.084343 24.633446 0.050171
1.458691 1.168531 49.030424 2464.458108 0.813978 1.081355 0.936055 3.870752 22.804099 0.033464
1.751416 2.331525 78.539599 1601.540061 0.672674 0.209172 0.390587 1.900042 24.794588 0.077217
1.303972 1.952958 59.211308 707.976478 0.573495 0.248695 0.407885 2.445053 7.339389 0.12224
2.038777 1.724039 70.42478 560.817899 1.378998 0.490198 0.894074 4.836256 14.946655 0.218608
0.432975 1.855511 9.15715 1224.46669 0.489114 1.418335 0.102216 9.948069 11.245549 0.052183
1.623225 0.720727 39.89442 1292.854748 1.599618 0.287035 0.835599 6.134001 10.21257 0.154863
1.751163 1.917871 3.273642 1339.444634 0.703063 0.356361 0.391985 5.769401 20.684759 0.094559
0.490425 0.622415 93.527712 2270.865693 1.471016 1.183044 0.311846 10.472519 8.753018 0.065019
1.979092 0.158331 63.991128 734.009247 0.100104 1.494315 0.01982 3.531757 14.172687 0.057843
0.336502 1.334379 79.633233 2091.109233 0.151568 0.903422 0.291975 3.904265 27.071605 0.033913
1.661479 2.439373 39.072249 1153.920167 0.185117 1.175202 0.008718 4.700942 9.415228 0.059059
2.421541 0.09833 26.743412 1739.601374 0.508294 0.49965 0.07509 0.656885 8.860947 0.031432
1.825133 1.281818 82.63071 676.639759 1.614631 0.265731 0.870821 0.045507 14.611999 0.243203
1.369736 1.376365 56.182843 1949.509419 1.040937 1.101969 0.009027 7.984849 10.889689 0.041819
1.931626 2.316259 98.092105 894.500634 1.44236 0.383051 0.215163 5.958808 29.659424 0.180426
0.702295 2.305498 97.674741 1313.499614 1.640618 1.982859 0.672693 9.848072 16.968291 0.068024
0.431994 2.175302 69.145041 1735.554736 2.03631 1.515798 0.461601 2.094814 7.439948 0.452337
1.757322 1.855907 14.088988 924.43566 2.041272 1.171684 0.935816 9.888715 5.157905 0.214121
2.001589 1.737188 74.738566 659.167725 1.809491 0.285866 1.065373 7.101092 19.554968 0.251136
1.167469 1.892701 89.059496 2341.547175 1.966586 1.09863 0.126842 9.326817 16.861564 0.118866
2.41568 1.473712 56.764346 1373.995811 1.402029 1.309191 1.008713 8.581295 7.884743 0.072233
1.307841 2.499407 8.357431 763.494886 0.502651 1.886119 0.475821 9.443263 5.766374 0.08634
0.624886 0.588686 12.381424 1089.410622 0.480242 1.107166 0.067296 4.398203 6.126591 0.071579
1.542938 0.0846 47.852591 1915.703244 1.618321 0.941888 0.581273 1.820398 6.978579 0.101312
2.413182 1.501467 15.517682 1879.055916 0.334027 1.927026 0.477211 3.781286 28.975221 0.07982
0.686041 1.651872 76.832684 1717.527619 1.635394 0.915818 1.038581 4.145055 11.272843 0.168173
0.365283 1.487717 81.497886 729.766322 1.656025 1.530905 0.261388 10.741751 14.321912 0.228494
2.022562 0.385979 63.324326 1483.633805 0.847535 0.223905 0.929144 5.312572 29.407114 0.074409
2.191088 0.163805 65.799612 1808.415161 1.756346 0.84955 0.587583 3.744188 6.353879 0.123681
0.715965 2.016265 97.892569 1677.972121 1.291138 0.818799 0.996337 3.441506 7.589623 0.14776
2.351262 1.800318 74.478563 1222.180667 1.904894 1.974723 0.104327 4.723637 16.968945 0.072301
0.569814 0.888295 58.864107 895.27375 0.925798 1.380273 0.758176 3.56405 20.624623 0.074138
2.151002 1.200916 97.876469 733.775428 2.053265 1.634244 0.396948 10.721399 21.479284 0.165429
0.378021 1.20444 65.793202 1829.30747 0.718669 0.57122 0.408157 3.21817 26.580055 0.086336
0.447203 0.938903 6.842517 1276.102365 1.22861 1.016332 0.65555 7.584384 21.315892 0.120012
0.7209 0.266605 99.889074 1042.404741 1.605712 0.863262 1.081037 0.072305 9.236258 0.129838
2.30884 1.692794 58.902176 2090.445743 1.512272 1.591854 0.490961 0.427718 9.326703 0.050999
1.190359 1.389859 82.289879 2061.090888 2.072605 0.797658 0.882975 6.321271 15.653935 0.147027
1.717697 0.87325 71.911292 1751.867219 1.552841 0.193144 0.692925 6.912809 21.293992 0.128157
0.686731 2.252488 58.839551 551.99501 0.602318 0.857676 0.38867 3.791882 19.450904 0.184538
1.069263 2.179206 33.391952 2479.616688 0.64089 1.984306 0.771221 9.978079 5.198195 0.047032
1.68804 0.561256 3.601097 1561.830912 0.76352 1.384421 0.122097 5.820794 28.841005 0.04976
2.232254 0.828149 66.508429 1800.838878 0.647993 1.994863 0.273586 3.076285 9.229829 0.054876
0.456051 2.25406 24.502135 2230.217875 0.958732 1.540387 0.249357 1.914232 10.660959 0.087752
1.119128 2.21396 42.518359 1845.874037 1.600602 0.249074 0.474663 0.20887 18.43453 0.147631
1.278981 1.100505 89.704037 1264.109912 1.861815 1.188308 0.932012 0.522948 20.559291 0.14768
1.69202 0.406157 50.684867 2311.874452 1.307756 0.228043 0.277624 3.184398 8.626054 0.091207
0.698212 0.003775 50.392686 2461.50825 2.023068 1.048482 0.317573 0.791532 13.467079 0.11673
1.546908 0.277338 74.035447 1289.954881 0.94287 0.323575 0.246419 4.597465 7.491409 0.083986
0.762431 1.757575 99.758003 1281.593574 1.955594 1.895385 0.379508 8.371397 24.223398 0.086976
1.739465 1.054233 89.724311 2390.268915 1.37749 1.928785 0.207808 6.960884 17.073626 0.051722
1.316627 2.356092 59.972746 1147.020504 0.635004 1.396708 0.120247 9.126249 9.858266 0.067425
1.387345 0.843428 7.710166 555.95496 2.070104 1.336096 0.649648 10.08018 28.237742 0.257409
1.457809 0.206735 10.813151 1746.212984 1.673374 1.313294 0.141477 0.922117 12.264316 0.09225
1.881348 0.683349 67.783363 1180.719951 1.437242 0.705608 0.358132 2.83226 9.987724 0.117339
2.133612 0.763294 94.465882 1102.350859 0.999804 0.895781 0.205697 10.590547 19.657298 0.069111
2.473547 1.26024 52.932605 1013.561451 1.732399 1.651346 0.622175 10.791095 18.96507 0.105121
0.619386 0.748475 6.790115 1326.141221 1.871435 0.219003 0.71797 10.956964 22.749237 0.196714
1.419241 2.164046 48.615668 1591.796951 0.158215 1.527269 1.044507 5.658737 8.675558 0.04913
1.565956 0.08199 18.305556 1388.149667 1.992762 1.14341 0.066755 7.340158 27.789499 0.159147
1.306982 0.380301 48.743484 798.244967 1.562298 0.432393 0.826328 2.718761 9.203193 0.172803
1.706349 0.579593 55.568587 926.196801 2.062639 0.531464 0.441601 5.810089 29.533632 0.222584
2.341602 1.955868 52.425644 844.712377 2.015786 0.994558 0.058766 0.618752 15.306855 0.2802
2.381789 0.122687 40.78904 2460.139617 1.243171 1.702534 0.74669 2.648549 28.796311 0.052209
1.324783 1.451941 58.059586 1686.902038 1.87746 1.914983 0.760013 3.967992 11.988839 0.060677
2.244365 1.172528 31.548816 668.827211 1.993714 0.949476 0.25423 5.563756 17.552539 0.227219
1.868135 1.357925 62.450051 2020.063681 0.780518 0.72328 0.973989 2.766438 15.119332 0.035611
1.145454 2.257099 75.69067 1320.731881 1.79893 1.721495 0.98706 9.395662 5.254146 0.090039
1.339868 1.85712 29.804307 1687.665414 1.252955 1.90656 0.029541 4.473385 7.674036 0.070541
2.034283 1.737604 37.62207 2438.583421 0.455001 1.768564 0.546058 2.675247 11.86528 0.051108
1.522504 0.400101 81.96513 494.42208 1.130067 1.469754 0.70055 6.23083 23.482834 0.103892
0.498246 0.459507 55.584986 2242.142783 1.453659 2.093535 0.469109 1.52576 24.624293 0.051212
1.852468 0.807523 37.911918 1626.891341 1.702383 1.334348 0.380675 3.163684 17.293025 0.086805
0.386628 0.613489 17.886471 1032.701945 0.435831 0.6243 0.929155 3.990902 8.019127 0.036672
1.751725 1.949124 65.196079 2328.071726 0.979249 0.461511 0.217661 1.48389 13.591068 0.079412
1.401117 0.598678 73.198241 854.937842 1.44658 1.621589 0.823285 9.943621 11.997495 0.090101
2.07969 1.046308 39.749005 867.034484 0.401234 1.352796 0.000906 6.560475 20.301608 0.078679
1.303948 0.648478 76.548625 1815.103186 0.674347 0.605343 0.466777 4.550824 8.157557 0.035034
2.450811 2.171867 58.524686 1979.913584 1.098879 1.774937 0.063318 0.455745 15.258834 0.053048
1.109483 1.220082 99.009619 2367.637219 1.901942 0.649538 0.130136 8.27877 29.324864 0.127289
1.198055 2.397882 18.218915 1081.240811 0.676847 0.674441 1.006449 6.579551 22.795698 0.05225
0.729052 0.974132 37.297807 1720.376948 1.474203 0.742016 0.816765 7.139027 16.697202 0.115745
1.794892 2.339614 51.778202 1761.294218 0.161623 1.285149 0.400823 2.211279 25.404261 0.045341
1.447109 2.335434 15.230783 1271.38925 1.53284 0.711439 0.62576 10.399155 28.211424 0.185299
0.715762 0.283853 3.199872 2342.887127 1.327501 1.766529 1.090013 0.925246 16.24989 0.062969
2.395493 1.854946 76.214985 1969.877173 0.781769 1.351599 0.822035 5.270936 27.395349 0.039727
0.493779 1.583793 20.23358 2190.543497 0.279119 0.865613 0.497756 8.867175 29.65461 0.028954
1.5371 1.672473 50.905902 983.703182 1.711138 0.90636 0.6349 6.689572 19.670154 0.164866
1.340493 1.763736 81.568086 2002.301089 2.069818 2.07765 0.527961 4.320451 12.668639 0.061669
1.600592 1.554438 4.857691 1633.095187 0.426764 1.809316 0.311653 7.473331 18.111636 0.087752
1.609966 2.436622 66.468194 1423.090483 1.45361 1.167518 0.163972 8.265401 25.27049 0.081383
2.141386 0.356768 76.880419 1988.816498 1.271478 1.930162 0.00043 1.310196 25.358578 0.058518
0.525097 2.301222 16.254278 676.378828 0.160265 1.227183 0.583589 5.589103 25.486468 0.058129
0.757581 1.628999 56.562336 879.184075 1.708096 0.966365 0.688305 3.134905 23.929282 0.35041
1.580629 1.983631 47.007659 503.265773 1.399585 1.99006 0.102721 5.165818 25.476952 0.121182
1.982077 0.197046 7.260869 2074.7376 1.323431 0.997183 0.557885 2.112156 19.164907 0.072634
2.225561 1.371639 47.371119 2419.417862 0.694924 0.172822 0.795838 6.76283 15.811823 0.049707
2.101494 0.727327 28.171223 2051.844454 0.622928 0.86664 1.053879 4.911938 5.246335 0.031292
0.744394 1.362235 61.493961 557.437795 1.230253 0.231684 1.03609 5.940379 14.190474 0.231929
2.311437 1.634423 17.681041 531.096094 2.054496 0.442445 0.172309 9.868389 15.923246 0.394266
0.414248 1.115953 86.402846 592.575748 0.433244 0.609481 0.245575 0.878527 26.57411 0.214458
1.951921 1.449304 39.172074 2084.767235 0.901763 1.108528 0.955047 7.730807 18.764896 0.036561
0.697025 2.042842 89.486819 1617.119903 1.221615 0.965944 0.070479 2.974305 23.667929 0.128662
0.39338 0.511271 81.594693 1227.037683 0.317084 1.962906 0.687516 9.549366 27.814571 0.06168
1.345073 0.562598 51.816407 884.868926 0.391432 1.290639 1.011774 5.084456 19.746672 0.054372
0.710522 1.230756 25.581844 912.40122 0.884047 1.831152 0.434916 9.721611 22.733092 0.077517
1.380417 1.167403 14.252111 841.997292 1.393046 0.692312 0.727483 0.099649 8.040484 0.309527
1.540883 2.283792 78.3955 1441.630386 0.230917 1.360954 0.854349 3.356876 19.601443 0.046396
2.199835 0.564956 82.450452 1502.115474 0.788042 0.548857 0.278111 2.80315 24.854623 0.050577
0.950776 2.370079 18.180686 2054.423942 1.305513 0.951627 0.131269 2.616937 11.42238 0.154767
1.501775 1.126437 90.510211 1885.242408 1.993507 1.49007 0.807535 2.69148 25.250114 0.094202
2.401569 0.233142 24.99306 2302.538721 1.962001 0.356067 0.309904 8.322156 29.588564 0.144387
2.43849 0.391292 34.867334 1528.340777 1.43932 0.802871 0.538636 1.692352 22.587739 0.097985
0.91501 0.974819 42.55257 2151.59502 1.366514 0.268413 0.548599 3.73569 26.585134 0.119261
1.265376 0.805823 58.451246 2046.889407 0.494981 0.500418 0.758813 3.596174 17.863915 0.025753
1.249508 1.153219 68.373076 1308.644624 1.368287 0.994196 0.264931 4.669673 6.741052 0.084366
1.707239 0.037778 48.272099 1497.979515 0.576376 0.815451 1.085265 2.863858 9.124152 0.035553
1.982104 0.394215 27.723496 786.024087 0.891845 1.748679 0.850398 9.292061 20.70143 0.069293
0.92215 0.490024 43.256953 1111.388075 1.131464 0.853137 0.057516 8.826157 28.73336 0.079163
1.867298 0.527968 99.524555 1349.822007 0.783271 0.588287 0.047824 1.087747 5.982247 0.049387
0.503116 1.199708 67.24865 795.703089 1.563262 1.685638 0.511224 8.525956 8.535338 0.09435
1.013342 0.648314 51.188976 491.430678 1.910062 0.170426 0.315677 2.446474 29.728352 0.308776
2.337612 1.099324 3.0986 1705.183515 0.200169 0.296714 1.073793 0.48821 7.497399 0.019072
1.549607 1.783741 67.811594 692.281471 1.995692 0.70103 0.291311 4.240401 12.285802 0.321982
1.514224 0.873883 13.265348 1922.074336 1.199445 1.115464 0.293256 8.015118 13.727587 0.057507
2.402512 0.869303 70.515856 1406.926553 1.363589 0.70958 0.769995 9.074781 24.72015 0.108193
2.065684 0.872109 36.875001 609.496007 0.711324 1.740672 0.396494 4.835211 6.313824 0.095022
0.52195 1.147478 64.293304 2083.055521 1.192058 0.478135 0.985275 3.900868 25.696211 0.122323
0.934982 1.560443 66.550084 2421.416247 1.245359 1.149549 0.212234 0.208575 14.275148 0.088568
1.716367 0.210047 3.791165 476.720764 1.453314 0.458348 0.054979 4.61932 18.643378 0.285265
2.279683 1.353358 11.544729 1243.645224 0.501878 0.775533 0.216574 2.632652 22.158959 0.04438
2.450147 1.746131 36.318725 1049.047413 0.955921 0.558481 0.792725 3.618267 28.142756 0.083624
1.927342 1.29309 64.782616 1203.085534 1.477362 1.595336 0.073853 0.130949 23.797529 0.068273
1.853215 0.255942 95.889128 2397.277027 0.991991 1.216744 0.267523 0.789112 9.742143 0.043049
1.27921 0.226489 8.411418 2206.352354 1.316774 1.017915 0.054083 5.721126 24.941 0.071078
2.079432 0.562849 66.185419 1925.967708 0.671404 1.603241 0.709098 10.865147 28.195132 0.035559
0.71286 1.933893 28.870923 451.938785 1.679072 1.518715 0.839163 9.743742 27.334037 0.279944
2.183453 2.406718 95.068093 906.126373 0.887738 1.91701 0.666236 9.606849 17.628542 0.068977
1.874579 1.731538 61.588689 2137.297909 1.426654 1.784595 0.038987 5.703878 5.23265 0.052872
2.06444 2.317007 31.330459 785.818758 1.753312 0.946925 0.968349 10.049069 20.090629 0.191278
2.413987 0.063716 45.534735 809.253645 0.602139 1.300972 0.925281 0.859945 11.866491 0.05911
2.023313 2.464915 31.643704 1917.130516 1.515363 1.380481 0.152411 9.664951 21.929675 0.062927
0.875614 2.02409 54.771911 2225.749982 1.988419 0.859599 0.405428 9.707082 23.030429 0.150078
0.333705 0.729178 50.655716 1247.772881 0.835014 0.902353 0.362764 0.393798 19.610329 0.127614
1.864736 1.754131 78.438047 1801.346954 1.481738 1.673066 0.405607 10.656116 23.579944 0.047868
1.994853 0.504381 39.252998 1748.453745 2.069634 1.7044 0.452626 8.152609 29.780615 0.11787
0.724125 2.068787 40.986329 1689.185625 1.27108 1.555271 0.079179 9.084986 14.606134 0.054247
1.226285 1.810352 50.02805 591.286293 0.637456 1.958455 0.713099 9.803645 26.069623 0.087804
0.980807 2.080607 53.34475 2270.203484 1.845432 1.49017 0.560532 5.592643 5.349644 0.084005
2.182939 2.461266 37.014853 1864.366953 1.75885 1.571607 0.448569 1.386272 10.892948 0.070906
0.76884 2.067603 17.054865 2284.926212 1.633627 1.737482 0.732688 9.328499 28.542721 0.061747
1.04399 0.017828 84.739707 1532.828446 1.352512 1.665501 0.660094 2.894448 12.271317 0.074901
0.585707 0.913276 30.170851 2107.388275 0.56444 1.883327 0.57061 6.327804 12.085079 0.05442
1.75006 1.678946 92.17033 1414.559341 0.328991 1.612262 0.813102 8.941595 14.075548 0.050338
2.25087 1.987144 54.668016 1825.071783 0.58538 1.172196 0.603457 8.227695 16.672798 0.040222
0.412884 1.485639 79.336041 1024.950523 1.462937 1.684548 1.01141 6.388447 6.474176 0.129077
2.049135 2.160774 44.810616 615.442662 2.090775 1.94918 0.358167 10.116598 5.103142 0.120846
1.19912 0.044611 62.165703 1047.20668 0.741124 0.45529 0.493494 10.526061 28.199277 0.069788
0.751475 1.725663 36.970219 1970.812155 0.724569 1.053689 0.540644 6.916322 7.982581 0.035424
1.210196 1.713143 62.126275 2296.774396 1.474051 0.556524 0.455873 7.552594 20.641808 0.101764
1.497211 2.395148 16.11614 851.213675 1.563539 0.988968 0.421759 7.340901 13.425486 0.210031
1.28927 2.095686 43.934098 2244.131302 0.71329 0.315066 0.163297 0.120008 23.335908 0.092667
1.105966 0.023148 95.971485 1034.753439 0.414522 1.047025 0.455409 9.908925 27.661017 0.034247
1.464687 1.844027 18.763599 2053.092269 0.347668 0.844394 0.968128 0.357096 19.134638 0.031439
0.963952 1.435747 41.163254 2235.873415 0.886109 1.921644 0.646214 4.711417 29.032751 0.049892
1.974504 0.767081 49.585559 1227.286011 2.031616 0.909313 0.230369 11.017159 18.692331 0.180827
0.983741 1.88211 81.395869 1676.944681 2.088852 1.569319 0.186933 2.200325 25.331627 0.15474
1.327452 0.382126 14.700917 451.358071 0.460268 1.791326 0.829058 2.606525 17.466995 0.111128
1.778973 0.380354 33.146147 1510.801109 1.806375 1.276792 0.759654 5.438658 21.048625 0.116815
1.83859 0.882984 56.109839 1437.026011 2.083314 0.325053 0.064458 8.109135 26.632951 0.190896
1.106814 1.491506 23.606951 680.220123 1.986318 0.407145 0.189423 9.179561 21.403111 0.356934
1.079406 2.127006 66.033971 1182.600365 0.113042 0.604124 0.174648 7.557553 7.023285 0.038437
0.428342 0.324409 20.481589 1077.475097 1.037431 1.559983 0.946875 9.591945 18.989491 0.062975
1.86511 0.617557 60.615905 903.289418 1.177686 0.144731 1.076009 2.276027 9.722212 0.131056
2.353317 1.53715 32.522749 703.54187 0.570221 1.062978 0.065866 8.858878 27.324594 0.069379
0.468808 0.50337 6.985772 810.951758 0.199978 1.860867 0.490725 1.94614 24.532172 0.101349
1.362617 1.566799 66.998004 1927.242771 0.660366 1.222994 0.335408 0.415333 10.284846 0.040408
0.340047 1.075617 96.645042 1926.571839 1.73628 1.650756 0.544351 3.245144 24.796908 0.116904
1.515859 0.177487 75.314167 1812.910266 1.019268 0.450679 0.306938 9.830406 18.335473 0.077034
0.592881 2.432052 7.913073 1115.372544 2.093542 0.247137 0.523075 3.629054 17.310429 0.23565
0.646388 1.119427 87.135485 2182.472316 1.297199 0.994805 0.853752 7.815624 15.458117 0.064114
2.366452 1.888659 59.272297 2465.713189 1.073898 0.475078 1.066212 2.323912 8.211688 0.07119
2.203011 2.494349 6.158624 1210.906281 0.116345 1.591648 0.469724 5.277797 25.234065 0.08053
1.082251 0.968155 71.296793 794.50993 1.875499 1.873907 0.477895 7.027337 13.954716 0.085566
0.878643 1.97876 46.278763 1189.204611 1.771495 0.593458 0.994084 0.275563 13.342309 0.316453
